id,value
 596,
 596.594,
 596.594.590,
 596.594.590.575,
 596.594.590.575.540,
 596.594.590.575.540.471,
 596.594.590.575.540.471.417,
 596.594.590.575.540.471.417.76,
 596.594.590.575.540.471.417335,
 596.594.590.575.540.471.417335.88,
 596.594.590.575.540.471.417335.243,
 596.594.590.575.540.471.455,
 596.594.590.575.540.471.455.75,
 596.594.590.575.540.471.455367,
 596.594.590.575.540.471.455367.32,
 596.594.590.575.540.471.455367.186,
 596.594.590.575.540.531,
 596.594.590.575.540.531.259,
 596.594.590.575.540.531.447,
 596.594.590.575.540.531.447.216,
 596.594.590.575.540.531.447.414,
 596.594.590.575.540.531.447.414.137,
 596.594.590.575.540.531.447.414.345,
 596.594.590.575.540.531.447.414.345.154,
 596.594.590.575.540.531.447.414.345.193,
 596.594.590.575.568,
 596.594.590.575.568.548,
 596.594.590.575.568.548.403,
 596.594.590.575.568.548.403.30,
 596.594.590.575.568.548.403.281,
 596.594.590.575.568.548.497,
 596.594.590.575.568.548.497.149,
 596.594.590.575.568.548.497.396,
 596.594.590.575.568.548.497.396.41,
 596.594.590.575.568.548.497.396.237,
 596.594.590.575.568.560,
 596.594.590.575.568.560.501,
 596.594.590.575.568.560.501.395,
 596.594.590.575.568.560.501.395.119,
 596.594.590.575.568.560.501.395.360,
 596.594.590.575.568.560.501.395.360.44,
 596.594.590.575.568.560.501.395.360.236,
 596.594.590.575.568.560.501.426,
 596.594.590.575.568.560.501.426.56,
 596.594.590.575.568.560.501.426383,
 596.594.590.575.568.560.501.426383.86,
 596.594.590.575.568.560.501.426383.235,
 596.594.590.575.568.560.530,
 596.594.590.575.568.560.530.453,
 596.594.590.575.568.560.530.453.38,
 596.594.590.575.568.560.530.453437,
 596.594.590.575.568.560.530.453437.20,
 596.594.590.575.568.560.530.453437.231,
 596.594.590.575.568.560.530.469,
 596.594.590.575.568.560.530.469.380,
 596.594.590.575.568.560.530.469.380.80,
 596.594.590.575.568.560.530.469.380.226,
 596.594.590.575.568.560.530.469.448,
 596.594.590.575.568.560.530.469.448.5,
 596.594.590.575.568.560.530.469.448.18,
 596.594.590.587,
 596.594.590.587.567,
 596.594.590.587.567.473,
 596.594.590.587.567.473.327,
 596.594.590.587.567.473.327.189,
 596.594.590.587.567.473.327.254,
 596.594.590.587.567.473.451,
 596.594.590.587.567.473.451.390,
 596.594.590.587.567.473.451.390.292,
 596.594.590.587.567.473.451.390.331,
 596.594.590.587.567.473.451.390.331.302,
 596.594.590.587.567.473.451.390.331.302.116,
 596.594.590.587.567.473.451.390.331.302.291,
 596.594.590.587.567.473.451.390.331.318,
 596.594.590.587.567.473.451.390.331.318.90,
 596.594.590.587.567.473.451.390.331.318.296,
 596.594.590.587.567.473.451.410,
 596.594.590.587.567.473.451.410.333,
 596.594.590.587.567.473.451.410.333.304,
 596.594.590.587.567.473.451.410.333.304.79,
 596.594.590.587.567.473.451.410.333.304.139,
 596.594.590.587.567.473.451.410.333.312,
 596.594.590.587.567.473.451.410.333.312.71,
 596.594.590.587.567.473.451.410.333.312.138,
 596.594.590.587.567.473.451.410.342,
 596.594.590.587.567.473.451.410.342.207,
 596.594.590.587.567.473.451.410.342.257,
 596.594.590.587.567.552,
 596.594.590.587.567.552.483,
 596.594.590.587.567.552.483.364,
 596.594.590.587.567.552.483.364.280,
 596.594.590.587.567.552.483.364.329,
 596.594.590.587.567.552.483.364.329.97,
 596.594.590.587.567.552.483.364.329.252,
 596.594.590.587.567.552.483.428,
