id,value
 596,
 596.594,
 596.594.578,
 596.594.578.540,
 596.594.578.540.181,
 596.594.578.540.502,
 596.594.578.540.502.7,
 596.594.578.540.502.472,
 596.594.578.540.502.472.218,
 596.594.578.540.502.472.262,
 596.594.578.556,
 596.594.578.556.537,
 596.594.578.556.537.6,
 596.594.578.556.537.130,
 596.594.578.556.539,
 596.594.578.556.539.50,
 596.594.578.556.539.148,
 596.594.586,
 596.594.586.548,
 596.594.586.548.217,
 596.594.586.548.430,
 596.594.586.548.430.110,
 596.594.586.548.430.112,
 596.594.586.559,
 596.594.586.559.493,
 596.594.586.559.493.460,
 596.594.586.559.493.460.31,
 596.594.586.559.493.460.173,
 596.594.586.559.493.477,
 596.594.586.559.493.477.418,
 596.594.586.559.493.477.418.84,
 596.594.586.559.493.477.418.232,
 596.594.586.559.493.477.476,
 596.594.586.559.493.477.476.269,
 596.594.586.559.493.477.476.322,
 596.594.586.559.493.477.476.322.54,
 596.594.586.559.493.477.476.322.212,
 596.594.586.559.558,
 596.594.586.559.558.550,
 596.594.586.559.558.550.105,
 596.594.586.559.558.550.507,
 596.594.586.559.558.550.507.249,
 596.594.586.559.558.550.507.331,
 596.594.586.559.558.550.507.331.57,
 596.594.586.559.558.550.507.331.82,
 596.594.586.559.558.557,
 596.594.586.559.558.557.538,
 596.594.586.559.558.557.538.467,
 596.594.586.559.558.557.538.467.385,
 596.594.586.559.558.557.538.467.385.346,
 596.594.586.559.558.557.538.467.385.346.309,
 596.594.586.559.558.557.538.467.385.346.309.171,
 596.594.586.559.558.557.538.467.385.346.309.300,
 596.594.586.559.558.557.538.467.385.346.309.300.107,
 596.594.586.559.558.557.538.467.385.346.309.300.208,
 596.594.586.559.558.557.538.467.385.346.330,
 596.594.586.559.558.557.538.467.385.346.330.146,
 596.594.586.559.558.557.538.467.385.346.330.215,
 596.594.586.559.558.557.538.467.385.365,
 596.594.586.559.558.557.538.467.385.365.257,
 596.594.586.559.558.557.538.467.385.365.358,
 596.594.586.559.558.557.538.467.385.365.358.320,
 596.594.586.559.558.557.538.467.385.365.358.320.138,
 596.594.586.559.558.557.538.467.385.365.358.320.315,
 596.594.586.559.558.557.538.467.385.365.358.320.315.71,
 596.594.586.559.558.557.538.467.385.365.358.320.315.304,
 596.594.586.559.558.557.538.467.385.365.358.320.315.304.79,
 596.594.586.559.558.557.538.467.385.365.358.320.315.304.139,
 596.594.586.559.558.557.538.467.385.365.358.349,
 596.594.586.559.558.557.538.467.385.365.358.349.207,
 596.594.586.559.558.557.538.467.385.365.358.349.319,
 596.594.586.559.558.557.538.467.385.365.358.349.319.302,
 596.594.586.559.558.557.538.467.385.365.358.349.319.302.116,
 596.594.586.559.558.557.538.467.385.365.358.349.319.302.291,
 596.594.586.559.558.557.538.467.385.365.358.349.319.318,
 596.594.586.559.558.557.538.467.385.365.358.349.319.318.90,
 596.594.586.559.558.557.538.467.385.365.358.349.319.318.296,
 596.594.586.559.558.557.538.467.466,
 596.594.586.559.558.557.538.467.466.62,
 596.594.586.559.558.557.538.467.466.345,
 596.594.586.559.558.557.538.467.466.345.3,
 596.594.586.559.558.557.538.467.466.345.316,
 596.594.586.559.558.557.538.467.466.345.316.40,
 596.594.586.559.558.557.538.467.466.345.316.200,
 596.594.586.559.558.557.538.501,
 596.594.586.559.558.557.538.501.448,
 596.594.586.559.558.557.538.501.448.45,
 596.594.586.559.558.557.538.501.448.416,
 596.594.586.559.558.557.538.501.448.416.41,
