id,value
 196,
 196.193,
 196.193.181,
 196.193.181.169,
 196.193.181.169.139,
 196.193.181.169.139.76,
 196.193.181.169.139.87,
 196.193.181.169.148,
 196.193.181.169.148.27,
 196.193.181.169.148.143,
 196.193.181.169.148.143.6,
 196.193.181.169.148.143.37,
 196.193.181.175,
 196.193.181.175.154,
 196.193.181.175.154.97,
 196.193.181.175.154.134,
 196.193.181.175.154.134.23,
 196.193.181.175.154.134.30,
 196.193.181.175.164,
 196.193.181.175.164.138,
 196.193.181.175.164.138.14,
 196.193.181.175.164.138.66,
 196.193.181.175.164.161,
 196.193.181.175.164.161.144,
 196.193.181.175.164.161.144.2,
 196.193.181.175.164.161.144.5,
 196.193.181.175.164.161.150,
 196.193.181.175.164.161.150.132,
 196.193.181.175.164.161.150.132.108,
 196.193.181.175.164.161.150.132.108.8,
 196.193.181.175.164.161.150.132.108.85,
 196.193.181.175.164.161.150.132.111,
 196.193.181.175.164.161.150.132.111.17,
 196.193.181.175.164.161.150.132.111.105,
 196.193.181.175.164.161.150.132.111.105.0,
 196.193.181.175.164.161.150.132.111.105.88,
 196.193.181.175.164.161.150.135,
 196.193.181.175.164.161.150.135.15,
 196.193.181.175.164.161.150.135.121,
 196.193.181.175.164.161.150.135.121.16,
 196.193.181.175.164.161.150.135.121.51,
 196.193.192,
 196.193.192.184,
 196.193.192.184.18,
 196.193.192.184.166,
 196.193.192.184.166.82,
 196.193.192.184.166.133,
 196.193.192.184.166.133.81,
 196.193.192.184.166.133.128,
 196.193.192.184.166.133.128.9,
 196.193.192.184.166.133.128.52,
 196.193.192.189,
 196.193.192.189.168,
 196.193.192.189.168.79,
 196.193.192.189.168.86,
 196.193.192.189.187,
 196.193.192.189.187.162,
 196.193.192.189.187.162.4,
 196.193.192.189.187.162.70,
 196.193.192.189.187.179,
 196.193.192.189.187.179.75,
 196.193.192.189.187.179.158,
 196.193.192.189.187.179.158.10,
 196.193.192.189.187.179.158.130,
 196.193.192.189.187.179.158.130.46,
 196.193.192.189.187.179.158.130.95,
 196.195,
 196.195.191,
 196.195.191.173,
 196.195.191.173.41,
 196.195.191.173.159,
 196.195.191.173.159.42,
 196.195.191.173.159.49,
 196.195.191.180,
 196.195.191.180.11,
 196.195.191.180.157,
 196.195.191.180.157.73,
 196.195.191.180.157.98,
 196.195.194,
 196.195.194.188,
 196.195.194.188.172,
 196.195.194.188.172.63,
 196.195.194.188.172.142,
 196.195.194.188.172.142.53,
 196.195.194.188.172.142.96,
 196.195.194.188.186,
 196.195.194.188.186.178,
 196.195.194.188.186.178.165,
 196.195.194.188.186.178.165.131,
 196.195.194.188.186.178.165.131.48,
 196.195.194.188.186.178.165.131.62,
 196.195.194.188.186.178.165.163,
 196.195.194.188.186.178.165.163.136,
 196.195.194.188.186.178.165.163.136.100,
 196.195.194.188.186.178.165.163.136.100.24,
 196.195.194.188.186.178.165.163.136.100.92,
 196.195.194.188.186.178.165.163.136.118,
 196.195.194.188.186.178.165.163.136.118.50,
 196.195.194.188.186.178.165.163.136.118.103,
 196.195.194.188.186.178.165.163.136.118.103.71,
 196.195.194.188.186.178.165.163.136.118.103.93,
 196.195.194.188.186.178.165.163.149,
 196.195.194.188.186.178.165.163.149.115,
 196.195.194.188.186.178.165.163.149.115.59,
 196.195.194.188.186.178.165.163.149.115.80,
 196.195.194.188.186.178.165.163.149.119,
 196.195.194.188.186.178.165.163.149.119.31,
 196.195.194.188.186.178.165.163.149.119.102,
 196.195.194.188.186.178.165.163.149.119.102.47,
 196.195.194.188.186.178.165.163.149.119.102.83,
 196.195.194.188.186.178.171,
 196.195.194.188.186.178.171.146,
 196.195.194.188.186.178.171.146.106,
 196.195.194.188.186.178.171.146.106.34,
 196.195.194.188.186.178.171.146.106.57,
 196.195.194.188.186.178.171.146.137,
 196.195.194.188.186.178.171.146.137.109,
 196.195.194.188.186.178.171.146.137.109.1,
 196.195.194.188.186.178.171.146.137.109.35,
 196.195.194.188.186.178.171.146.137.124,
 196.195.194.188.186.178.171.146.137.124.74,
 196.195.194.188.186.178.171.146.137.124.117,
 196.195.194.188.186.178.171.146.137.124.117.13,
 196.195.194.188.186.178.171.146.137.124.117.26,
 196.195.194.188.186.178.171.156,
 196.195.194.188.186.178.171.156.140,
 196.195.194.188.186.178.171.156.140.113,
 196.195.194.188.186.178.171.156.140.113.65,
 196.195.194.188.186.178.171.156.140.113.99,
 196.195.194.188.186.178.171.156.140.113.99.40,
 196.195.194.188.186.178.171.156.140.113.99.61,
 196.195.194.188.186.178.171.156.140.122,
 196.195.194.188.186.178.171.156.140.122.29,
 196.195.194.188.186.178.171.156.140.122.64,
 196.195.194.188.186.178.171.156.152,
 196.195.194.188.186.178.171.156.152.120,
 196.195.194.188.186.178.171.156.152.120.28,
 196.195.194.188.186.178.171.156.152.120.44,
 196.195.194.188.186.178.171.156.152.123,
 196.195.194.188.186.178.171.156.152.123.60,
 196.195.194.188.186.178.171.156.152.123.112,
 196.195.194.188.186.178.171.156.152.123.112.72,
 196.195.194.188.186.178.171.156.152.123.112.101,
 196.195.194.188.186.178.171.156.152.123.112.101.7,
 196.195.194.188.186.178.171.156.152.123.112.101.89,
 196.195.194.188.186.182,
 196.195.194.188.186.182.160,
 196.195.194.188.186.182.160.36,
 196.195.194.188.186.182.160.129,
 196.195.194.188.186.182.160.129.77,
 196.195.194.188.186.182.160.129.107,
 196.195.194.188.186.182.160.129.107.69,
 196.195.194.188.186.182.160.129.107.104,
 196.195.194.188.186.182.160.129.107.104.19,
 196.195.194.188.186.182.160.129.107.104.21,
 196.195.194.188.186.182.177,
 196.195.194.188.186.182.177.141,
 196.195.194.188.186.182.177.141.110,
 196.195.194.188.186.182.177.141.110.20,
 196.195.194.188.186.182.177.141.110.78,
 196.195.194.188.186.182.177.141.116,
 196.195.194.188.186.182.177.141.116.39,
 196.195.194.188.186.182.177.141.116.43,
 196.195.194.188.186.182.177.167,
 196.195.194.188.186.182.177.167.147,
 196.195.194.188.186.182.177.167.147.126,
 196.195.194.188.186.182.177.167.147.126.67,
 196.195.194.188.186.182.177.167.147.126.84,
 196.195.194.188.186.182.177.167.147.127,
 196.195.194.188.186.182.177.167.147.127.12,
 196.195.194.188.186.182.177.167.147.127.90,
 196.195.194.188.186.182.177.167.153,
 196.195.194.188.186.182.177.167.153.114,
 196.195.194.188.186.182.177.167.153.114.32,
 196.195.194.188.186.182.177.167.153.114.58,
 196.195.194.188.186.182.177.167.153.125,
 196.195.194.188.186.182.177.167.153.125.45,
 196.195.194.188.186.182.177.167.153.125.56,
 196.195.194.190,
 196.195.194.190.183,
 196.195.194.190.183.38,
 196.195.194.190.183.170,
 196.195.194.190.183.170.55,
 196.195.194.190.183.170.151,
 196.195.194.190.183.170.151.22,
 196.195.194.190.183.170.151.54,
 196.195.194.190.185,
 196.195.194.190.185.174,
 196.195.194.190.185.174.145,
 196.195.194.190.185.174.145.3,
 196.195.194.190.185.174.145.33,
 196.195.194.190.185.174.155,
 196.195.194.190.185.174.155.25,
 196.195.194.190.185.174.155.94,
 196.195.194.190.185.176,
 196.195.194.190.185.176.68,
 196.195.194.190.185.176.91,
