id,value
 596,
 596.594,
 596.594.590,
 596.594.590.574,
 596.594.590.574.545,
 596.594.590.574.545.103,
 596.594.590.574.545.535,
 596.594.590.574.545.535.174,
 596.594.590.574.545.535.513,
 596.594.590.574.545.535.513.473,
 596.594.590.574.545.535.513.473.81,
 596.594.590.574.545.535.513.473.221,
 596.594.590.574.545.535.513.495,
 596.594.590.574.545.535.513.495.35,
 596.594.590.574.545.535.513.495.185,
 596.594.590.574.570,
 596.594.590.574.570.541,
 596.594.590.574.570.541.69,
 596.594.590.574.570.541.492,
 596.594.590.574.570.541.492.204,
 596.594.590.574.570.541.492.446,
 596.594.590.574.570.541.492.446.376,
 596.594.590.574.570.541.492.446.376.59,
 596.594.590.574.570.541.492.446.376.63,
 596.594.590.574.570.541.492.446.405,
 596.594.590.574.570.541.492.446.405.29,
 596.594.590.574.570.541.492.446.405.393,
 596.594.590.574.570.541.492.446.405.393.209,
 596.594.590.574.570.541.492.446.405.393.220,
 596.594.590.574.570.560,
 596.594.590.574.570.560.525,
 596.594.590.574.570.560.525.480,
 596.594.590.574.570.560.525.480.64,
 596.594.590.574.570.560.525.480.429,
 596.594.590.574.570.560.525.480.429.19,
 596.594.590.574.570.560.525.480.429.43,
 596.594.590.574.570.560.525.498,
 596.594.590.574.570.560.525.498.386,
 596.594.590.574.570.560.525.498.386.115,
 596.594.590.574.570.560.525.498.386.228,
 596.594.590.574.570.560.525.498.430,
 596.594.590.574.570.560.525.498.430.155,
 596.594.590.574.570.560.525.498.430.379,
 596.594.590.574.570.560.525.498.430.379.361,
 596.594.590.574.570.560.525.498.430.379.361.175,
 596.594.590.574.570.560.525.498.430.379.361.321,
 596.594.590.574.570.560.525.498.430.379.361.321.9,
 596.594.590.574.570.560.525.498.430.379.361.321.128,
 596.594.590.574.570.560.525.498.430.379.362,
 596.594.590.574.570.560.525.498.430.379.362.308,
 596.594.590.574.570.560.525.498.430.379.362.308.91,
 596.594.590.574.570.560.525.498.430.379.362.308.100,
 596.594.590.574.570.560.525.498.430.379.362.322,
 596.594.590.574.570.560.525.498.430.379.362.322.65,
 596.594.590.574.570.560.525.498.430.379.362.322.66,
 596.594.590.574.570.560.538,
 596.594.590.574.570.560.538.489,
 596.594.590.574.570.560.538.489.404,
 596.594.590.574.570.560.538.489.404.369,
 596.594.590.574.570.560.538.489.404.369.96,
 596.594.590.574.570.560.538.489.404.369.334,
 596.594.590.574.570.560.538.489.404.369.334.24,
 596.594.590.574.570.560.538.489.404.369.334.233,
 596.594.590.574.570.560.538.489.404.383,
 596.594.590.574.570.560.538.489.404.383.13,
 596.594.590.574.570.560.538.489.404.383.211,
 596.594.590.574.570.560.538.489.412,
 596.594.590.574.570.560.538.489.412.350,
 596.594.590.574.570.560.538.489.412.350.49,
 596.594.590.574.570.560.538.489.412.350.120,
 596.594.590.574.570.560.538.489.412.364,
 596.594.590.574.570.560.538.489.412.364.39,
 596.594.590.574.570.560.538.489.412.364.42,
 596.594.590.574.570.560.538.512,
 596.594.590.574.570.560.538.512.475,
 596.594.590.574.570.560.538.512.475.357,
 596.594.590.574.570.560.538.512.475.357.336,
 596.594.590.574.570.560.538.512.475.357.336.222,
 596.594.590.574.570.560.538.512.475.357.336.248,
 596.594.590.574.570.560.538.512.475.357.341,
 596.594.590.574.570.560.538.512.475.357.341.179,
 596.594.590.574.570.560.538.512.475.357.341.203,
 596.594.590.574.570.560.538.512.475.452,
 596.594.590.574.570.560.538.512.475.452.33,
